province_key,city_code,proxy_weight,wind_solar_basis,industrial_basis,water_basis,source_ids,evidence_grade,proxy_method,evidence_note,sensitivity_priority,review_status,is_verified_project
安徽,340400,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
安徽,340500,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
安徽,340600,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
安徽,340700,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
安徽,340800,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
安徽,341000,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
安徽,341100,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
安徽,341200,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
安徽,341300,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
安徽,341500,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
安徽,341600,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
安徽,341700,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
安徽,341800,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,370100,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,370200,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,370300,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,370400,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,370500,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,370600,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,370700,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,370800,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,370900,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,371000,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,371100,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,371300,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,371400,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,371500,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,371600,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山东,371700,0.0625,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山西,140100,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山西,140200,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山西,140300,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山西,140400,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山西,140500,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山西,140600,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山西,140700,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山西,140800,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山西,140900,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山西,141000,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
山西,141100,0.09090909090909091,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,440100,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,440200,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,440300,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,440400,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,440500,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,440600,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,440700,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,440800,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,440900,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,441200,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,441300,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,441400,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,441500,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,441600,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,441700,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,441800,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,441900,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,442000,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,445100,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,445200,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广东,445300,0.047619047619047616,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广西,450100,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广西,450200,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广西,450300,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广西,450400,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广西,450500,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广西,450600,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广西,450700,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
广西,450800,0.07142857142857142,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,city_level_evidence_unavailable_not_used,ADMIN-2024-MCA;CITY-SUPPLY-PROXY-NEUTRAL-V01,D_model_proxy,neutral_equal_city_account_proxy,"Neutral equal allocation across all frozen city accounts in the province; city-level renewable, industrial, and water evidence is unavailable and not used; this is not project evidence.",high,approved_provisional_baseline,False
